GC	skewAT1	skewGC1	skewAT2	skewGC2	skewAT4	skewGC4	costPerAA
35.35	0.0397826642802352	0.0794144324590225	-0.199061129587662	-0.349865330494415	0.00151139666513691	0.0033470104858169	26.1420124289938
35.4	0.0367472304335676	0.0803857059013168	-0.202338577303997	-0.353995884470243	0.00419396797996621	-0.000133749442710655	26.1383330808335
35.45	0.0394070809498491	0.0800025617347076	-0.201018976593074	-0.353613241824788	0.00302273142787495	0.00197435556147123	26.1200990899505
35.5	0.0389468107079034	0.0817527553110516	-0.19942737177666	-0.351479480122938	-0.000250720055769925	-0.0058199474541887	26.1275758362121
35.55	0.0376640537801327	0.0821540953405417	-0.201097454720724	-0.351223732837893	0.00201934188917949	0.00120137993364856	26.127454036273
35.6	0.0389840868698698	0.0796854689022519	-0.199507889652013	-0.35242562315733	-0.000304332477144631	-0.003016757316187	26.0991105004447
35.65	0.0388914827691322	0.081787450037504	-0.199330702540221	-0.348577488137345	0.00275766558141795	-0.00169059851578624	26.0622904688548
35.7	0.0387581934035781	0.0830925567193092	-0.198708506301239	-0.35016582860811	0.000267152398299939	-0.00530238991777453	26.0814346592827
35.75	0.0376939790548959	0.0807505650980666	-0.197609277960392	-0.351306883544236	0.000864209552558547	0.00275735294117647	26.0987505006247
35.8	0.0364972917204024	0.0823564090124723	-0.195200892857143	-0.353170281988416	0.000151468334030088	-0.000196078431372549	26.066311966844
35.85	0.0384511827020565	0.081516581849633	-0.197150015659255	-0.351027818603816	-0.00078938100384975	0.00329322768919756	26.0721118639441
35.8999999999999	0.0378462870024092	0.0807151599823226	-0.198161163748443	-0.352393305830988	-0.00323165444943643	-0.00584543042643601	26.0389567805216
35.9499999999999	0.0387009255271962	0.0806545593826019	-0.198022978215458	-0.351126327147748	-0.000775776382457757	-0.00140379673023346	26.0258562370719
35.9999999999999	0.0387519132916891	0.0800803960339586	-0.196813387067201	-0.355605512397574	0.00134475364355548	0.0109792829459457	26.0606703196648
36.0499999999999	0.0361713506534877	0.0812576927380553	-0.195627080022787	-0.354668154524682	0.00337506804572673	0.00526938380471018	26.0264814367593
36.0999999999999	0.0379409059702846	0.0812532889590533	-0.195474369888134	-0.352999655364386	-0.000774799641655166	0.00318365509331218	26.0067592966203
36.1499999999999	0.037473381884258	0.0814497429993676	-0.196600634839351	-0.355370804111125	-0.00142275069169901	-0.00167615061868107	26.0122344438828
36.1999999999999	0.0364949483806916	0.0809275489159282	-0.195057137264939	-0.352150003312794	0.00379907133811735	0.00162864715838328	25.9869486565257
36.2499999999999	0.0366570570773263	0.0810288764076793	-0.194360031291371	-0.352969297779666	-0.00102136403469012	0.00147672825013014	25.9892435053783
36.2999999999999	0.0383273812308636	0.0813846225270633	-0.19488084997208	-0.352384121385552	-0.00585759952802076	-0.000116848489998832	25.9587168706416
36.3499999999999	0.0380279710084559	0.0802821213073285	-0.195285228560635	-0.353207466780284	-0.00227482546597718	-0.00657265146018025	25.9626927686536
36.3999999999999	0.0360851201317397	0.0804866607206493	-0.192444357082376	-0.351213992178039	0.00246473144069278	-0.00354718172727751	25.9544685727657
36.4499999999999	0.0370412784342304	0.0804071123789723	-0.198746024396353	-0.351337821281305	0.0077287610378449	0.00134076339715926	25.9779944110028
36.4999999999999	0.0364839773011767	0.0810051882367828	-0.195018193696397	-0.350768073977825	0.00208177901855551	0.000798839580398999	25.9492535253732
36.5499999999999	0.0353855306003173	0.0832862942510541	-0.193704527004984	-0.358134501689189	-0.00167295787407519	0.00583965963126721	25.9377782311109
36.5999999999999	0.0370778636442594	0.0819719427314364	-0.193025461996737	-0.352005655876892	0.00155852283326213	0.00267407608582113	25.9291563854218
36.6499999999999	0.0366643436283592	0.0815069371014771	-0.190807412787934	-0.355514560548162	0.00336287862410223	-0.00132381299838432	25.9138364430818
36.6999999999999	0.0356839978222632	0.0794872974318873	-0.192534508457002	-0.354300207516717	-0.0013253770727758	0.000768160773973883	25.914101942949
36.7499999999999	0.0369634532947339	0.080958215758195	-0.192088949662161	-0.35310938258326	-9.01209423045727e-05	-0.00318934819631522	25.9037177481411
36.7999999999999	0.03595930796283	0.0798453152827942	-0.19360020807356	-0.352046983392895	0.00200879070799379	-0.000247432883830261	25.893978103011
36.8499999999999	0.0365495885676165	0.0808875479388532	-0.190500952045943	-0.351775078061452	-0.000354403310967881	0.00103648211811791	25.8692129653935
36.8999999999999	0.037372876123111	0.0816676094356287	-0.19268089612597	-0.351690662818537	0.00321701362887524	-0.000965151857403947	25.867447916276
36.9499999999999	0.0361261760986779	0.0799936525568295	-0.192543191643205	-0.353710932383223	-0.00440049266385258	0.00282245235187257	25.8511970744015
36.9999999999999	0.0368152595365541	0.0803349524689335	-0.191765430198553	-0.35346051899604	0.000679899639593023	0.000917899031106578	25.8774296612852
37.0499999999999	0.034870330277765	0.0798192383205251	-0.192799558936358	-0.352679827517389	0.00178118873428011	-0.00182837640175524	25.8422302288849
37.0999999999999	0.0356637474512261	0.0809058538895483	-0.191233133260673	-0.351318378591106	-0.00170599259935605	-0.00341407901154284	25.8549151225424
37.1499999999999	0.0342277254984105	0.0801907649548354	-0.192205045571278	-0.355184086913166	0.00281062163279738	-0.00694570638237729	25.8421946789027
37.1999999999999	0.0360232619181718	0.0831180059732369	-0.192218927705767	-0.353336728165354	-0.000149837875418797	-0.000181272533182944	25.8164341417829
37.2499999999999	0.0369790100597678	0.0811155460277228	-0.192807502919915	-0.350611876181997	0.00300591022905873	0.000556505549878075	25.8085385957307
37.2999999999999	0.0384001162399033	0.0773509589645073	-0.190742640430228	-0.351357694689833	-0.000924286063555102	-0.00336496195470943	25.804861947569
37.3499999999999	0.0359503172474953	0.0801915717122165	-0.191486554654457	-0.353006898522859	-0.0063307045152643	0.000673536064337773	25.8174013412993
37.3999999999999	0.0359400712430525	0.0815781760527501	-0.189234794847569	-0.353567251461988	0.00174942484662577	-0.00197452165458901	25.7967387016306
37.4499999999999	0.0382471564473494	0.0817049000176613	-0.191190263988511	-0.354572509064445	-0.00114367833298404	-0.0012590682894658	25.7742058628971
37.4999999999999	0.0346447523565355	0.0796639510205678	-0.188223466222269	-0.354439270570485	-0.00180995475113122	-0.00177849314932387	25.7550330224835
37.5499999999999	0.0337424085880604	0.0801177304020759	-0.190946781863866	-0.355182887256302	0.00613270238215854	0.00131898646303367	25.7766582116709
37.5999999999999	0.0353228289101151	0.0797368379977211	-0.190867594233816	-0.351528114577712	0.000421057625590815	0.000316461955339307	25.7126781436609
37.6499999999998	0.0371143715581342	0.0807991116644777	-0.190987082527213	-0.351185763055076	0.000991696039189916	-0.00599477682811016	25.7552656723672
37.6999999999998	0.0361169521575074	0.08176147261577	-0.189751970474165	-0.356494785444448	0.00179121587733754	0.00747952738058871	25.7457426271287
37.7499999999998	0.0365042540851456	0.0809279635921574	-0.191410248867447	-0.35449797016006	-0.00121186071362478	-0.00069676836867879	25.7387998806001
37.7999999999998	0.0358945522575006	0.0792775414005803	-0.18980908730299	-0.355499184634898	-0.00315528644177575	0.00328731097961867	25.7063124468438
37.8499999999998	0.0371821735772754	0.0801846681913312	-0.189276716829706	-0.351224629891072	-0.00157703362949827	0.00260401370533529	25.6926594536703
37.8999999999998	0.0357426613698776	0.0839185686409662	-0.186465389177197	-0.353128491980958	0.00373931304332219	-0.00266531779537363	25.7073631963184
37.9499999999998	0.0348679720160396	0.0817063201573583	-0.188283724627193	-0.358354616864276	0.00342836735908577	-0.00320684647100679	25.7005993997003
37.9999999999998	0.0353856218068861	0.0806560974526095	-0.188292020266241	-0.351453290560902	0.00114183764495986	-0.0033245001204529	25.6823250588375
38.0499999999998	0.0342380656248537	0.0815856490874171	-0.187955502891044	-0.351171214061002	-0.00248545209721143	-0.00259518093368195	25.695430102285
38.0999999999998	0.0350868979576004	0.0811264766810369	-0.188804313352363	-0.352298662140703	0.00199276875529516	0.0043034408228642	25.6838595580702
38.1499999999998	0.0340943043071073	0.0818495195177846	-0.188806290889989	-0.353309647866059	-0.000700429755205736	0.00085599145932117	25.6632882683559
38.1999999999998	0.0351010757646024	0.0811514744042952	-0.185938798309539	-0.354470268949284	0.00234306239444325	-0.00140155515023519	25.6626993686503
38.2499999999998	0.0359668823115342	0.07988734478122	-0.186584793554083	-0.353663712716562	0.00390643552600332	-0.00161649784307536	25.6573269713365
38.2999999999998	0.0328164917026255	0.0827618585821269	-0.187395954345665	-0.352540980450047	0.00181845105878869	0.000248257423851809	25.6769568615216
38.3499999999998	0.0361659885123755	0.0802656211637614	-0.185081848945151	-0.355407876774077	-0.000485046375165626	-0.0011661919054811	25.6109853945073
38.3999999999998	0.0348073976314342	0.0820688267256993	-0.187225963748276	-0.356343724642033	0.00043949256426094	0.00201775243219689	25.6391646804177
38.4499999999998	0.0330456768642525	0.0813660938921899	-0.184495305305185	-0.355274791455773	0.0006793919737223	-0.00425459010308101	25.6221576889211
38.4999999999998	0.0340865187219406	0.0803479540737419	-0.184679705896487	-0.35631787842822	0.00224708470326655	0.00462115101769702	25.6093449953275
38.5499999999998	0.0341452101783037	0.082702027437452	-0.184459096772126	-0.3552353506244	0.00335546597106948	0.00341193705401446	25.6163823918088
38.5999999999998	0.0331205129314073	0.0836998866526332	-0.182340696056057	-0.354435731857319	-0.00250546593393606	-0.00141266881392326	25.5771404614298
38.6499999999998	0.0337298213509742	0.0832537453986736	-0.184168358512575	-0.356995969924046	0.00240046942513203	0.000974932973358082	25.6122456938772
38.6999999999998	0.0346119813302532	0.0812369012689098	-0.184469928808427	-0.348704197902004	0.000562866233358415	-0.00372798801049082	25.5804356597822
38.7499999999998	0.0346404778220656	0.0825745348235222	-0.185514817322885	-0.348281092656563	-0.000184014483720654	-0.00180402493854164	25.5940898529551
38.7999999999998	0.032877432217554	0.0802879816614735	-0.183948113150256	-0.358444698994527	-0.000141472731131074	0.00251153445453192	25.5747145126427
38.8499999999998	0.0335778360829739	0.0803300340053437	-0.187424455062423	-0.35581697349324	0.00119174041297935	-0.00266275757772562	25.5764770117615
38.8999999999998	0.0327331998096134	0.0832431981906041	-0.180528994197919	-0.357458514282803	0.00228903334181123	0.000305750896406037	25.5639862180069
38.9499999999998	0.0329624123787409	0.0804213475170593	-0.184141048015394	-0.354381008735931	-0.00264377358934954	-0.00296609383979386	25.552207923896
38.9999999999998	0.032583442252771	0.0813352139163141	-0.180685054896901	-0.355420610823361	8.84387031348572e-05	-0.00199549166697461	25.5418238790881
39.0499999999998	0.0338198831300675	0.0824927852035883	-0.182798411510042	-0.356822647412297	-0.00141657213055975	-0.00206523943869742	25.5176350411825
39.0999999999998	0.0329538156763288	0.0824906183593809	-0.184604337679717	-0.357701485888829	-0.00082405292774233	-0.0041563827542229	25.5121637939181
39.1499999999998	0.0329757128577226	0.0832592715331546	-0.183079989727661	-0.3581426589024	-0.00280995053070284	-0.00410248896540356	25.5116162941919
39.1999999999998	0.0348826740655257	0.0783736248059571	-0.181705506264649	-0.354972982261852	-0.00125299277029054	0.00342921766411907	25.4660922169539
39.2499999999998	0.0333642855292348	0.0822231998165131	-0.179517934658442	-0.355960359377873	-0.00141770543492967	-0.00119946893741702	25.5078961460519
39.2999999999998	0.0328874131248786	0.0824778164663597	-0.180306784902415	-0.358132860961379	0.000317344648041278	0.00039008990211465	25.4654551672724
39.3499999999998	0.0340613144673434	0.0818581295508203	-0.181931154977176	-0.356792268570776	0.000700201822878359	-0.00147635566585452	25.4754675122662
39.3999999999997	0.0322792652787381	0.0810013736648818	-0.183432245505648	-0.357099987996639	-0.00078326060199172	-0.00105169484669525	25.4564143717928
39.4499999999997	0.0332658445639577	0.0807120187251435	-0.181019491490502	-0.358860443511947	0.000392517560766991	0.00152600070430802	25.4384647807676
39.4999999999997	0.0329922390546555	0.0847843052324604	-0.18493903719534	-0.352985810759542	0.000454328213782076	-0.00356368976200283	25.4539354730323
39.5499999999997	0.0329266534386994	0.0804670454460835	-0.177541817700863	-0.357602523659306	0.00142279159908894	0.00745215429285438	25.4302998348501
39.5999999999997	0.0336682816861188	0.0814383618966143	-0.179559559144025	-0.362243127456733	-0.00205062104523084	0.00293664720839451	25.4205009397495
39.6499999999997	0.0326549798913058	0.0837152658343172	-0.180336401037622	-0.360169251402558	0.00472970194064665	0.00573304982101042	25.4370771314614
39.6999999999997	0.0331493763100924	0.08204659729804	-0.184242494841243	-0.358654653450458	0.00451792187343944	0.00234572195613589	25.4347735826132
39.7499999999997	0.0326051520624619	0.0813807500297159	-0.179271498935037	-0.357448253313548	0.00482322641067666	-0.000738572153160288	25.3897994051003
39.7999999999997	0.033708112814042	0.0809427844139857	-0.178862601910669	-0.356922149370714	0.00215914476802359	-0.000763779107977051	25.4009652495174
39.8499999999997	0.0313317938993276	0.081664950509745	-0.178394589924232	-0.360534823138006	0.0026302193415058	0.00237757274662881	25.4225545887227
39.8999999999997	0.0323571410815544	0.080918014869463	-0.182243166351251	-0.357370535461684	0.000743990954944611	0.0015985946420729	25.3595987202006
39.9499999999997	0.0320284795717026	0.0804718769749315	-0.180756237875443	-0.356238312185449	0.00170826166824622	0.00648943590468034	25.3872449063775
39.9999999999997	0.0320559070942631	0.0811164357187207	-0.176852220986592	-0.360893658193333	-0.00122314494560224	-0.00278776190058736	25.3676231161884
40.0499999999997	0.0325042932679068	0.0804193937385509	-0.181404445781773	-0.356089787826698	-0.000175670769555085	-0.000956870594225418	25.3741878629061
40.0999999999997	0.0324461318912215	0.0822722982929616	-0.176640720294757	-0.354962695003391	-0.00150052839618621	-0.00933082164046408	25.3522163238918
40.1499999999997	0.0321050327257411	0.0802583890951417	-0.177407566096227	-0.354459725197746	-0.00191280644387639	0.000546775327414273	25.3143278428361
40.1999999999997	0.031819606603033	0.0820736640408772	-0.177764788501407	-0.35899119105226	0.00341056924861995	-0.0048780487804878	25.3375286312357
40.2499999999997	0.031753659823884	0.0815838085883095	-0.175923118388249	-0.357877958784106	-0.00204294253569329	-0.000495475526116776	25.3021727489136
40.2999999999997	0.032451467268623	0.0834078024054731	-0.180261985874883	-0.361476418660153	0.000444304137874589	0.00292781248099528	25.3202834398583
40.3499999999997	0.0327434439503237	0.0800813231496236	-0.17802796410174	-0.358558333852965	-0.00154476301930954	0.00335855132178038	25.3277924361038
40.3999999999997	0.0338649630771457	0.0817506857175228	-0.176061191612791	-0.359552244393695	0.00073797280043107	-0.00273755617155352	25.3195362902319
40.4499999999997	0.0314156838817705	0.0818642117795926	-0.175947794451252	-0.357848174231222	-0.00202534305342353	0.00123526686911318	25.3042557978721
40.4999999999997	0.0309318295536746	0.0846165779939587	-0.175040869620603	-0.357868335444138	-0.000199021283570208	-0.000933402981751544	25.2980413009793
40.5499999999997	0.0314492238416874	0.0815517769384452	-0.176428562315808	-0.359714511305775	0.00163962166167778	-0.00341853913282485	25.2783236608382
40.5999999999997	0.0321450864896795	0.0819577305692131	-0.175093410326087	-0.357186506204402	0.00172806351801039	-0.00365303835262514	25.2756698621651
40.6499999999997	0.0331381077773452	0.081399836872615	-0.175712807639466	-0.358995127665142	0.00248295893748097	-0.0011767113475903	25.2943993028003
40.6999999999997	0.0313633800530862	0.0803000500809279	-0.174609545116859	-0.356980372170497	0.0032735321528425	0.0011273001585001	25.2428000786
40.7499999999997	0.0295750476633081	0.0782828877421832	-0.176019032785342	-0.359560464287723	-0.00329925461284673	0.000624693984365767	25.2535292732354
40.7999999999997	0.0324031357240966	0.0814979171425153	-0.172362479474548	-0.358248015466	-0.00143129770992366	0.000653034916165583	25.2242174878913
40.8499999999997	0.032445334607843	0.0814905407434612	-0.17646502185059	-0.36443155927763	0.000645570282829575	-0.000984641279192089	25.203743998128
40.8999999999997	0.0315054835493519	0.0835380524935425	-0.174236601065817	-0.360536037487913	-0.00374008179244294	0.000160133500771169	25.2189496405252
40.9499999999997	0.03091741457806	0.0824633863431873	-0.173503551693538	-0.361442568427062	-0.000931532370749884	-0.00281000192925506	25.2338708830646
40.9999999999997	0.0327221577522242	0.0793579352534305	-0.17133717320825	-0.359483516347475	-0.00138409109412983	-0.000234517647452971	25.2001267499366
41.0499999999997	0.0281822425438818	0.0823630050459477	-0.175583362388461	-0.359836121206138	0.000349450779857657	-0.00203808887403943	25.2346724826638
41.0999999999997	0.0301452607142455	0.0799451853770124	-0.172376878283354	-0.358829686425824	-0.000592596035416328	-0.000793127342856427	25.1896662051669
41.1499999999997	0.0312710955523705	0.0849859629018265	-0.173411779974476	-0.36167740180746	0.0011671050568746	-0.00049191672433487	25.1649577675211
41.1999999999996	0.0293837711432388	0.0820654200246652	-0.170905524113746	-0.356826832764843	0.00138702694546489	0.00103359600453128	25.1588956705522
41.2499999999996	0.0301859038336931	0.0830365947680777	-0.17077696039119	-0.355725662077906	0.00142080193788068	-0.00730385872037719	25.1682286658857
41.2999999999996	0.0316840412695093	0.0809035201502885	-0.171530422171952	-0.357498187945657	-0.00362055639176396	-0.00520686976213697	25.177653911173
41.3499999999996	0.0292379449214022	0.0820158915851874	-0.169215268156886	-0.360534910950884	0.00303181665059765	-0.00323736562461386	25.1640168179916
41.3999999999996	0.0298314282153822	0.0812532926165028	-0.171507540969336	-0.356520240323057	0.000238806665618247	-0.00385516419382681	25.1551336724332
41.4499999999996	0.0296248426924254	0.0803376969467787	-0.171648275262838	-0.359240989539438	-0.00164256983823879	0.00242043338064802	25.134811982594
41.4999999999996	0.0294681659839553	0.0818171770435576	-0.168872146278362	-0.361044356895693	0.000371967592323519	-0.00133060138284585	25.1127783436108
41.5499999999996	0.03031085766514	0.082610637816982	-0.172077978997563	-0.36242540691337	-0.000116323705607966	-0.00202440670249352	25.1084331457834
41.5999999999996	0.0316789997629434	0.0817257402281347	-0.169662547694893	-0.357353984758261	-0.00173913043478261	0.000570906599680292	25.0920390539805
41.6499999999996	0.0272791370751761	0.0805670016958854	-0.169555202226852	-0.359901457304293	-0.00217276683025187	0.00451547932300296	25.1341851329074
41.6999999999996	0.0301601148739901	0.0834092600387537	-0.16925847038932	-0.359580374158205	0.00466982640807188	-0.00345858206235167	25.0894385052808
41.7499999999996	0.0300453514739229	0.0819805770185014	-0.172369948831603	-0.359713465642862	0.00122683765234199	-0.00356333009394234	25.0660076169962
41.7999999999996	0.0307371121165699	0.0824400335397363	-0.168901963032711	-0.358211698959521	-0.0037549544537932	0.000814351945172344	25.0722443138778
41.8499999999996	0.0268882861342143	0.0822516027057704	-0.16784778176876	-0.358655005477658	0.00155692019192369	0.00497102922900628	25.0902338048831
41.8999999999996	0.0305273397603923	0.0797276901379576	-0.169504326050376	-0.358818323313089	-0.00185651462585429	0.00225896955616474	25.0659035170482
41.9499999999996	0.0283182370477018	0.0823215965998597	-0.167888849431818	-0.358263691186825	-0.00380197332253118	0.000183877905071033	25.0552691223654
41.9999999999996	0.0299891019022264	0.0800007751842384	-0.167372280875788	-0.360117643454551	0.00656500746813019	0.00402203724582404	25.051626074187
42.0499999999996	0.0312194646699964	0.0807444898992474	-0.169012203914866	-0.356210534067269	-0.00206752370722016	-0.00236689219881894	25.0097945451027
42.0999999999996	0.0294632447096503	0.0822378144045491	-0.170202242985657	-0.361550758417026	0.00637259437453738	-0.00345540295744188	25.0436283781858
42.1499999999996	0.0305141579731744	0.0809368879848392	-0.168688188094794	-0.361784319358447	0.000626406514627752	-0.00167933463329221	25.0400186299907
42.1999999999996	0.0288608088596905	0.080958916868916	-0.166226182610404	-0.359273100315088	-0.000849548929972895	-0.00153231761053726	25.0414253292873
42.2499999999996	0.0287954125195195	0.0807625601383291	-0.167845941932097	-0.36258889078957	0.00100312467571401	-0.00312220878486796	25.0119596440202
42.2999999999996	0.0292656118270938	0.0821798399462287	-0.172062535587627	-0.357338117204852	0.00234789180083878	-0.00275759915538677	24.9809176095412
42.3499999999996	0.0283214726473743	0.0810345790348024	-0.166169645059306	-0.362734491042121	0.000345347592351702	-0.00283670060201091	24.9784511607744
42.3999999999996	0.0295284672879948	0.0809911753041297	-0.167733732102402	-0.361198527356897	-0.001869981300187	-0.00270917338709677	24.9983056008472
42.4499999999996	0.0282220701957966	0.081829755323416	-0.165566423265882	-0.363030878628482	0.00109850718654965	0.00145457957957958	24.9804205097897
42.4999999999996	0.0289611819051113	0.0807606704580511	-0.164281232932978	-0.363535131648604	0.00104224849277048	0.00522588294022214	24.9489469255265
42.5499999999996	0.0277895090047613	0.0806766371474978	-0.162638428582976	-0.361567450879953	-0.00111468554893932	0.00234880537580886	24.9569155215422
42.5999999999996	0.0297903098730005	0.0818322630049253	-0.167642080242023	-0.364880252830028	-0.000941614146163933	0.00141795347242782	24.9532496733752
42.6499999999996	0.0273250649544486	0.0805626332122996	-0.162448344772084	-0.360307956559609	0.000628528263589761	0.00363157690967517	24.9324583337708
42.6999999999996	0.0285615597398112	0.0811972249203125	-0.167748343469801	-0.360413319702059	-0.00268789413832317	-0.000232540113169522	24.8991072004464
42.7499999999996	0.0287279686704228	0.081964486502688	-0.165282923046926	-0.364454846651874	-0.00230768788089798	-0.00178622518809493	24.9208442895779
42.7999999999996	0.0292938127209147	0.0822503174133024	-0.161093562792724	-0.362499087302553	0.000893685964517784	0.000795938395913668	24.9283886858057
42.8499999999996	0.0284039354657941	0.0814145490446278	-0.166937292198253	-0.36056961486544	-0.0025180479353162	7.69739981834136e-05	24.9417752791123
42.8999999999996	0.0280722789882804	0.0820833131810048	-0.160640744747584	-0.36156142698827	-0.00215413935491323	0.000651266137991802	24.9210388394806
42.9499999999995	0.0281786061456254	0.0805495968381628	-0.162987626916595	-0.362688352940462	-0.00119346190435008	-0.00466670242683852	24.9041302479349
42.9999999999995	0.0282837981349743	0.0810055142775779	-0.165739690438728	-0.362299708115833	-0.00160863473613201	0.00288418137446161	24.8916498041751
43.0499999999995	0.0289626257192548	0.0816205462233281	-0.161885752478964	-0.362520955319614	0.00242901898788952	-0.00335941130316211	24.8975569512215
43.0999999999995	0.0288210574817226	0.0817233494546787	-0.164595162311157	-0.359776664870135	0.000944395817017552	-0.000778043906085524	24.8626896186552
43.1499999999995	0.0281287706371628	0.0800720698438544	-0.165885393949689	-0.362089900191845	0.00392626452199744	-0.000242792109256449	24.8511882244059
43.1999999999995	0.0266607989028646	0.0834567613071752	-0.162162535132226	-0.363670430094529	0.00153829312838122	-0.00161355079654867	24.8683206158397
43.2499999999995	0.0277853382149369	0.0819837935225518	-0.161642552448997	-0.363601757131549	0.000155765935720591	0.004139642946336	24.8759457120271
43.2999999999995	0.0275248171579319	0.0813919278583988	-0.161668291465877	-0.362338214741447	-0.00330498038204886	-0.00311846387338886	24.8199931900034
43.3499999999995	0.0302180676240843	0.0826267265311718	-0.164285549532926	-0.365154153436444	0.00207883400510469	0.000541956462830819	24.8597044701478
43.3999999999995	0.0275033707271077	0.0822627593918855	-0.162232959383909	-0.36068349195216	0.000240646307225119	-0.00120509151163666	24.8071764464118
43.4499999999995	0.0270145564728253	0.0817416650738607	-0.158073706886567	-0.36578231456292	0.00118938858531708	0.00542777461240891	24.8339337330331
43.4999999999995	0.0273455515376548	0.0803274743616656	-0.161292111209171	-0.360007248346471	-0.000802554316760683	-0.00215108375782382	24.8126412436794
43.5499999999995	0.0279549029119078	0.082267846023934	-0.163801073145804	-0.365066824675752	-0.00154461517180962	-8.21563809367321e-05	24.8445313777343
43.5999999999995	0.0265500291102579	0.0817532242383863	-0.157945578926347	-0.360198388096714	0.00173069072384271	-0.000969671654259842	24.8050374474813
43.6499999999995	0.0281081909071092	0.0823186493252068	-0.158923109253508	-0.365588419480707	-0.000132345917703856	-0.00208922935589503	24.7750715124642
43.6999999999995	0.0295268419802938	0.0800207678681715	-0.158473933915387	-0.362941882269238	-0.00168373307676448	0.00119699932343516	24.7731110134445
43.7499999999995	0.0282497728464738	0.0824978239143751	-0.159072905696952	-0.364923845373389	0.00213839804095147	8.14000814000814e-05	24.7874795062602
43.7999999999995	0.0278757678898785	0.0825871389388802	-0.163209253930014	-0.359466781749742	-0.00451473759884975	0.00376064839784557	24.7615023692488
43.8499999999995	0.0277012529371491	0.0820551887590994	-0.159748250434456	-0.363693652060665	2.29207971853261e-05	0.000265334099854066	24.7580709709645
43.8999999999995	0.0269604942362771	0.0815582376341157	-0.15722499764351	-0.362280617627314	0.00265968141267571	2.92722908494819e-05	24.7577012211494
43.9499999999995	0.0273903386266749	0.0805575122426675	-0.159392968234518	-0.364012675896029	-0.00116993943842907	0.00219264474021926	24.757454021273
43.9999999999995	0.0257704668107175	0.0846592721216202	-0.158331961333114	-0.367577033332134	0.00212282467999425	-0.0029670554532433	24.7586063206968
44.0499999999995	0.0267855818768	0.0815581346275586	-0.162089315099586	-0.362367045141838	0.00162830965404153	0.00191759447616131	24.7258127370936
44.0999999999995	0.0287451532263332	0.0827299083063646	-0.158514326140785	-0.360258828585755	0.000143588211982149	-0.00653958129123813	24.7186172406914
44.1499999999995	0.0250714540907467	0.0819821608217731	-0.153405426272651	-0.364252539478021	0.0026031640223194	-0.00322266900866637	24.7103870448065
44.1999999999995	0.02647420814749	0.0819793950316741	-0.15909554073716	-0.364387489918451	0.00355197998496577	-0.00154481037996533	24.7097423451288
44.2499999999995	0.0263139081842986	0.0824188825212495	-0.156027085456329	-0.367019014822578	-0.00356120863177332	0.000180373878976342	24.6834253082873
44.2999999999995	0.0276448262471862	0.0818655149398891	-0.159321969390619	-0.362114831736791	-0.00140892858169773	0.00191622135610624	24.7065530467235
44.3499999999995	0.0256936877770646	0.0816298839984924	-0.156785858922743	-0.365390933473511	-0.000779128521832785	-0.000734309533065526	24.6888355055822
44.3999999999995	0.0250731530809521	0.082530962911417	-0.154014466027766	-0.365673606125867	-0.000445592066176135	-0.00129968046529997	24.6703358648321
44.4499999999995	0.0275950611969767	0.0826635070614165	-0.158736745703533	-0.365224754612568	0.00288399669087232	-0.00256531521848173	24.6593575203212
44.4999999999995	0.0247978670690613	0.0820147344656919	-0.154276839299753	-0.362683313279565	0.000440778288520874	-0.00119539308389942	24.686104006948
44.5499999999995	0.0257878539402815	0.0836523273637666	-0.155501292731974	-0.366538709139029	0.000744217998626059	-0.00124092484559757	24.6559813220093
44.5999999999995	0.0260472626214729	0.0820262886821323	-0.158068351808523	-0.368123748689103	0.00308013513591025	0.00588782590785446	24.6345805327097
44.6499999999995	0.02623672059762	0.0823960562798949	-0.15726120717028	-0.367325207169585	-0.000631037885219945	0.00469203631536731	24.618331940834
44.6999999999994	0.0262541592494949	0.0805107701102437	-0.153437674678591	-0.361902370189663	-0.00358069746257455	0.0019026871034595	24.6176210911895
44.7499999999994	0.0246782389906857	0.0815770442473462	-0.156326969330358	-0.36525081843514	-0.00239066720303431	0.000452124277660822	24.6412196793902
44.7999999999994	0.0267731428287462	0.0812831069299973	-0.151761910281674	-0.364356707189831	-0.00422409450982188	0.00191922327904942	24.6283834358083
44.8499999999994	0.0274334552129885	0.0835834630353426	-0.156889745708253	-0.365941964681871	0.00208955223880597	-0.00285593100523116	24.5922435038783
44.8999999999994	0.0253594267245404	0.0812377667693664	-0.15737900353285	-0.365997729933384	-0.00256595301098549	0.00154705146055722	24.6072601463699
44.9499999999994	0.0255236451314054	0.081374788487081	-0.155175019869229	-0.36507880143695	-0.000842672475565364	-0.000623839063540462	24.5855011572494
44.9999999999994	0.0243788927806202	0.0815501703574698	-0.151897503693911	-0.366485806214159	-5.72282089287452e-06	-0.00426692781197538	24.5796415601792
45.0499999999994	0.0248261055339734	0.0807129233891627	-0.15408273855437	-0.361852079977258	-0.00188110716593195	0.00555119434787485	24.5739853630073
45.0999999999994	0.0251649385946491	0.0839307779224126	-0.153008154650783	-0.371326317785362	0.000499291236004063	0.0037614934522151	24.5941495529252
45.1499999999994	0.0261962435518047	0.081123524850983	-0.154091796875	-0.364960861230957	0.000148484883096709	0.00255850494319841	24.539107980446
