GC	overallATGCskew	AT1	GC1	AT2	GC2	AT4	GC4	aaAvgCost
21.700045	60	0.057372794	0.2809069	-0.24820884	-0.16217779	-0.0027836438	0.20063452	28.696991
21.800045	20	0.048828065	-0.564373	-0.27396402	-0.76489085	7.762593E-4	-0.60251087	29.062124
21.700045	85	0.059485767	0.7506937	-0.23011808	0.44205412	0.001054993	0.7065156	28.672174
21.700045	90	0.062926576	0.83717364	-0.23134807	0.60402554	-0.0011058534	0.80218863	28.709501
21.700045	80	0.060477626	0.662663	-0.23812406	0.2984661	0.0011184522	0.59655243	28.680506
21.800045	15	0.047910184	-0.6743342	-0.27622688	-0.8267104	0.0018391596	-0.694608	29.142855
21.700045	70	0.05930806	0.47572973	-0.24372883	0.049431313	-0.0020335002	0.39720756	28.661623
21.800045	25	0.04999469	-0.45567435	-0.2700633	-0.7029671	1.4697885E-4	-0.4987411	28.98918
21.800045	30	0.050842494	-0.34678972	-0.2677447	-0.63805616	4.480457E-4	-0.40538618	28.924938
21.800045	55	0.056142528	0.18119936	-0.2525881	-0.25757965	2.9223744E-4	0.09691907	28.66606
21.800045	50	0.055717863	0.07737685	-0.25642434	-0.3443824	1.6696105E-4	0.0076115895	28.733137
21.800045	60	0.057394695	0.28125346	-0.2496033	-0.16238627	9.507059E-6	0.19684394	28.665077
21.800045	40	0.05334156	-0.13291657	-0.26385254	-0.4967941	5.8787025E-4	-0.1997654	28.812038
21.800045	75	0.059648357	0.57191384	-0.24079993	0.15917358	0.0034805832	0.49818608	28.643822
21.800045	65	0.058158483	0.38038877	-0.24656583	-0.0627084	5.887812E-4	0.2958687	28.655514
21.800045	80	0.060557008	0.66370946	-0.23700576	0.29360053	0.004445165	0.59542614	28.664125
21.800045	35	0.05332221	-0.23933478	-0.2663905	-0.57048845	-0.0033398143	-0.29053208	28.850882
21.800045	45	0.054022398	-0.02759521	-0.26075405	-0.42011163	0.0019540875	-0.09532914	28.777294
21.900045	10	0.045111876	-0.78265727	-0.27902347	-0.8855802	0.005295746	-0.8007692	29.21762
21.800045	70	0.058930855	0.47429124	-0.24300504	0.046695895	0.0033777815	0.40496302	28.664583
21.800045	90	0.060983315	0.8382391	-0.2275198	0.5992388	0.0014073695	0.8047045	28.700106
21.900045	20	0.04817367	-0.565257	-0.27251977	-0.76176596	-4.6876332E-4	-0.6020746	29.052914
21.900045	15	0.0474505	-0.67304903	-0.2758615	-0.826538	-0.002226312	-0.7016876	29.121405
21.900045	30	0.051360216	-0.34839356	-0.27002415	-0.63503355	0.0050173444	-0.399391	28.894657
21.900045	35	0.051516905	-0.23837951	-0.2644278	-0.57424057	0.0014570944	-0.29152703	28.857012
21.800045	85	0.05965127	0.75189984	-0.23032257	0.44026232	0.0032667087	0.693672	28.644356
21.900045	45	0.054493666	-0.027169773	-0.25834942	-0.41873413	-0.0037263527	-0.09794467	28.740404
21.900045	25	0.04969235	-0.45820177	-0.2687832	-0.69808555	3.1458275E-4	-0.4913579	28.948547
21.900045	60	0.057673696	0.28006116	-0.25159574	-0.16421653	0.002010922	0.21729693	28.64874
21.900045	40	0.054185506	-0.13326699	-0.26347765	-0.49332273	-0.0010559662	-0.20634921	28.783585
21.900045	50	0.05531631	0.07660273	-0.25451598	-0.33826503	-0.002809482	-0.0038425196	28.71531
21.900045	55	0.05535766	0.1806226	-0.2529022	-0.25752914	0.0070677185	0.10226831	28.69523
21.900045	70	0.058726862	0.47641915	-0.2402871	0.048009753	-3.953556E-4	0.403667	28.638168
21.900045	65	0.058248676	0.37921274	-0.24625151	-0.06362215	-0.0025262572	0.30405882	28.625038
21.900045	75	0.05948105	0.5699875	-0.23834711	0.16475715	0.0010147189	0.4993989	28.625237
21.900045	90	0.061213277	0.8362356	-0.22709875	0.60562605	-0.0016193816	0.79443836	28.662462
21.900045	80	0.060542718	0.6623209	-0.23491988	0.29930934	-0.0039044556	0.593631	28.610775
21.900045	85	0.06007934	0.7501963	-0.23007652	0.44077763	0.0048200903	0.7024722	28.650438
22.000046	10	0.04624975	-0.78369284	-0.27661115	-0.8836353	-0.004152752	-0.7986293	29.19301
22.000046	50	0.05485373	0.07743371	-0.2555387	-0.33648235	1.3997515E-4	-0.006492498	28.684607
22.000046	25	0.04982915	-0.45646408	-0.27076814	-0.6998995	0.001719659	-0.49109137	28.959316
22.000046	45	0.055041205	-0.02843345	-0.25986132	-0.41840166	-0.0052258056	-0.099480174	28.717243
22.000046	15	0.047700044	-0.6719394	-0.2746833	-0.8283603	-0.0033394007	-0.70151806	29.101496
22.000046	20	0.048949603	-0.5645447	-0.27322796	-0.762622	0.0016779592	-0.6033721	29.014997
22.000046	35	0.052478045	-0.24164984	-0.26546466	-0.56824964	-0.003936454	-0.29465905	28.817785
22.000046	30	0.051116146	-0.34690768	-0.26781273	-0.63553923	0.0037016892	-0.40072995	28.882349
22.000046	40	0.053721383	-0.13055262	-0.26318258	-0.50214714	2.4346104E-5	-0.20190705	28.777496
22.000046	55	0.055681992	0.18084502	-0.24969044	-0.25467795	-0.0033138136	0.09870389	28.668642
22.000046	85	0.06160724	0.7512853	-0.23099189	0.43982857	-0.004862159	0.69553876	28.61232
22.000046	60	0.05613866	0.28009444	-0.24714144	-0.16042596	8.250747E-4	0.20005423	28.642794
22.000046	75	0.059218623	0.5705409	-0.23921432	0.16570365	-0.0067182565	0.5033749	28.592716
22.000046	70	0.058068667	0.47639632	-0.2421275	0.044052664	0.00416921	0.4067419	28.577412
22.000046	65	0.058514893	0.37898093	-0.2461934	-0.058481272	-0.0011429025	0.29448366	28.599625
22.000046	80	0.059696946	0.6610553	-0.23514922	0.29518625	0.0047940826	0.60652953	28.610195
22.100046	15	0.047389537	-0.6736804	-0.27675486	-0.8251598	0.0015342967	-0.69941556	29.042408
22.100046	25	0.04992641	-0.45629728	-0.26924145	-0.70080316	-0.0034750418	-0.49770877	28.939693
22.000046	90	0.061016977	0.83681524	-0.2271224	0.60529023	0.0036219037	0.7985149	28.645018
22.100046	20	0.049211193	-0.56256616	-0.2719905	-0.76650405	-0.0020590546	-0.6065	29.002106
22.100046	10	0.04453872	-0.7821722	-0.27435783	-0.88644034	0.0019249086	-0.7999483	29.188654
22.100046	30	0.05032578	-0.3478264	-0.26855484	-0.6311777	0.0045756944	-0.40279895	28.887701
22.100046	35	0.051637832	-0.23894866	-0.2626514	-0.56806386	-0.0029555575	-0.306615	28.794443
22.100046	40	0.052823182	-0.13265273	-0.26266667	-0.49753866	0.0010685144	-0.19471405	28.758543
22.100046	45	0.053381167	-0.0261515	-0.2576135	-0.42270595	0.005377833	-0.100801796	28.708036
22.100046	60	0.05619574	0.28290647	-0.24960159	-0.16584568	0.0046877507	0.20506041	28.623074
22.100046	50	0.05399474	0.078744784	-0.25206667	-0.33845055	5.230673E-5	-0.008331028	28.696756
22.200047	15	0.04746461	-0.6741045	-0.27568057	-0.8263832	-9.435252E-4	-0.70286644	29.062262
22.100046	65	0.05794476	0.38202977	-0.24373685	-0.06719627	-0.00457641	0.29760236	28.624252
22.100046	55	0.055875663	0.17974643	-0.25182855	-0.2548135	-0.0037742013	0.09829862	28.63617
22.100046	80	0.059602182	0.6620133	-0.23295346	0.3001999	0.0016920089	0.5939683	28.571459
22.200047	10	0.04550245	-0.78267187	-0.2778621	-0.8841729	4.112224E-4	-0.8025727	29.156286
22.100046	70	0.05823566	0.47697428	-0.23974918	0.042706877	0.0010429036	0.40243903	28.562305
22.100046	90	0.06012257	0.83855987	-0.22766164	0.5986097	0.004532607	0.8035547	28.626497
22.100046	85	0.059663624	0.7514042	-0.23030983	0.43761477	-0.0061013694	0.7044052	28.643326
22.100046	75	0.058978286	0.57080674	-0.23750688	0.16586424	7.8803906E-4	0.49477872	28.5815
22.200047	25	0.050170604	-0.4551009	-0.27016824	-0.70340246	-0.0024735187	-0.5052903	28.902569
22.200047	20	0.048370894	-0.5639021	-0.2731285	-0.76516056	0.0037214172	-0.6018393	28.979996
22.200047	30	0.05057689	-0.34842804	-0.26779383	-0.6368207	0.0015697172	-0.39266878	28.84449
22.200047	35	0.051947504	-0.23858814	-0.26448405	-0.5694407	-8.7904226E-4	-0.30434066	28.771791
22.200047	40	0.052745555	-0.13304749	-0.26000747	-0.4939759	-0.0014697025	-0.1978558	28.728016
22.200047	55	0.05540684	0.18098587	-0.25069836	-0.25315005	-0.003074323	0.0866385	28.60053
22.200047	50	0.055750262	0.07937547	-0.25555757	-0.34090322	-0.0016540725	-0.0031516782	28.646748
22.200047	45	0.053350538	-0.024878943	-0.2574175	-0.42395565	0.0014309743	-0.10595193	28.692806
22.200047	70	0.059023365	0.47700343	-0.24125719	0.045561727	-0.0044080215	0.4031945	28.580421
22.200047	65	0.056455024	0.3807972	-0.24465369	-0.062537484	0.007889216	0.30466968	28.592508
22.200047	60	0.056151822	0.28220853	-0.24732693	-0.16506888	0.004232056	0.19977683	28.58283
22.200047	85	0.060920186	0.7506475	-0.23026533	0.44533017	-0.009753011	0.6938084	28.580595
22.200047	75	0.059618235	0.56914175	-0.2385876	0.1700145	-8.6192034E-5	0.49988666	28.555292
22.200047	80	0.05986613	0.6634562	-0.233321	0.29307443	-0.001463398	0.5999682	28.585377
22.200047	90	0.059276186	0.83753705	-0.22371434	0.6028506	0.0018063082	0.7992737	28.613138
22.300047	20	0.048223026	-0.56502616	-0.2714643	-0.7628268	-0.0022486392	-0.60752016	28.940454
22.300047	10	0.045366272	-0.78193474	-0.2774743	-0.88581645	1.9784873E-5	-0.8019001	29.146513
22.300047	15	0.047078993	-0.672416	-0.27407616	-0.82725096	0.0031839735	-0.7057839	29.06164
22.300047	45	0.053621132	-0.025162809	-0.2566893	-0.4264484	-0.0021199652	-0.099534884	28.64279
22.300047	55	0.056157507	0.17761634	-0.24875773	-0.24954359	-0.0031606925	0.09934233	28.58925
22.300047	35	0.051481526	-0.23883064	-0.26385945	-0.56788677	-7.9825777E-4	-0.29852796	28.765844
22.300047	40	0.05308466	-0.13242899	-0.2608685	-0.4932406	-0.0013431833	-0.20856966	28.692999
22.300047	25	0.048267808	-0.4559833	-0.26732358	-0.7019772	0.0034919945	-0.49982402	28.886848
22.300047	50	0.054876167	0.07745778	-0.25439394	-0.33890048	-7.601147E-4	-0.01253012	28.606905
22.300047	30	0.050834417	-0.34769332	-0.26713377	-0.63690805	-0.0025249508	-0.39754778	28.825583
22.300047	60	0.05612104	0.282199	-0.24589203	-0.16308643	-2.0656113E-4	0.19917555	28.577543
22.300047	70	0.058076896	0.4785859	-0.2408036	0.044563677	0.0015462281	0.38900802	28.541538
22.300047	65	0.0566531	0.38125393	-0.24066797	-0.064215794	-6.7451975E-4	0.29719895	28.569342
22.300047	75	0.059189655	0.5717493	-0.23790026	0.15950404	-0.0011979408	0.4986273	28.53391
22.400047	10	0.04621055	-0.78202444	-0.27682343	-0.88432395	-7.3458854E-4	-0.80335635	29.100405
22.400047	15	0.045943044	-0.6738286	-0.27338213	-0.82487476	0.0019721726	-0.7006777	29.025688
22.300047	80	0.059225366	0.66178125	-0.23144625	0.2989517	-0.0015140901	0.59844255	28.554893
22.300047	90	0.060284287	0.8372351	-0.22332668	0.59965926	-0.0037063006	0.80203646	28.604002
22.400047	20	0.04746579	-0.56573313	-0.27085775	-0.76450616	4.061056E-4	-0.6000676	28.956184
22.300047	85	0.06006279	0.7520187	-0.2273243	0.4391706	-0.0020725264	0.7025207	28.578289
22.400047	35	0.050544824	-0.23852475	-0.26207453	-0.5703714	0.0030411049	-0.29987156	28.722006
22.400047	30	0.050740708	-0.3463622	-0.26772207	-0.635418	4.4772777E-4	-0.3979071	28.810865
22.400047	25	0.04900992	-0.45615408	-0.26771745	-0.70202225	-1.4439391E-4	-0.4953035	28.886124
22.400047	40	0.052155882	-0.13287574	-0.25998512	-0.49464497	7.303781E-4	-0.20271209	28.703499
22.400047	45	0.05452485	-0.026608508	-0.2592675	-0.42195332	7.748644E-4	-0.09776769	28.651451
22.400047	50	0.055880573	0.078706004	-0.25449985	-0.3422182	-0.008434284	-0.012296066	28.586685
22.400047	90	0.05976815	0.8377064	-0.22189033	0.6004193	0.005878968	0.804957	28.576931
22.400047	60	0.05583479	0.28154555	-0.24606274	-0.16412506	0.0010940817	0.20289336	28.54942
22.400047	55	0.05485323	0.17999339	-0.25004658	-0.25425845	7.6321483E-4	0.093709245	28.597298
22.400047	70	0.057879303	0.47686473	-0.23976615	0.043386385	0.001049489	0.41058898	28.522545
22.400047	65	0.056996103	0.3797779	-0.24231113	-0.06125197	-0.0042901714	0.2943104	28.517021
22.400047	75	0.058970135	0.57189304	-0.23782386	0.16200411	0.003333014	0.49767753	28.504908
22.400047	80	0.060735814	0.66265047	-0.23287402	0.29412043	-0.0059827417	0.5952437	28.533434
22.400047	85	0.059405383	0.7520037	-0.22721301	0.43943325	0.003453006	0.6999754	28.568235
22.500048	10	0.043949038	-0.7832316	-0.27473006	-0.88411033	0.00541009	-0.7979045	29.11384
22.500048	15	0.047139987	-0.67372996	-0.27397642	-0.82449657	-8.331132E-4	-0.7061117	29.021484
22.500048	60	0.055995263	0.28131613	-0.24807218	-0.1631499	0.0051531447	0.19910343	28.55547
22.500048	20	0.047483347	-0.56410176	-0.27290794	-0.7663408	0.0046118796	-0.60074323	28.923412
22.500048	40	0.05316071	-0.13216504	-0.25932014	-0.4943313	-0.0039654733	-0.20446241	28.663073
22.500048	35	0.051208343	-0.23870273	-0.26467785	-0.5681085	-7.391097E-4	-0.3035581	28.714987
22.500048	25	0.050062295	-0.45592993	-0.27026173	-0.701726	-0.0018784952	-0.4980131	28.833784
22.500048	30	0.05086383	-0.3490024	-0.26645398	-0.63583624	-0.0016513189	-0.39285624	28.766802
22.500048	70	0.057198968	0.47651944	-0.23687911	0.04731197	-0.00491348	0.40553626	28.500767
22.500048	55	0.05536163	0.18126777	-0.25027367	-0.2543811	-4.5641258E-4	0.09616104	28.545042
22.500048	65	0.05734124	0.3810018	-0.24403805	-0.06286219	0.0012383116	0.30089706	28.50213
22.500048	50	0.05443882	0.07753669	-0.2529188	-0.3398904	0.0020618911	-0.008358369	28.583496
22.500048	45	0.05439099	-0.026219504	-0.25896916	-0.42076063	-0.0023554391	-0.10205362	28.612753
22.500048	80	0.05924975	0.6620634	-0.2309688	0.2961978	-0.005239119	0.5940965	28.485977
22.600048	15	0.046455562	-0.6727557	-0.2738689	-0.82614136	9.0607884E-4	-0.70479536	28.991514
22.600048	40	0.05397875	-0.1357289	-0.26129633	-0.4928191	-0.0016343908	-0.19826172	28.646673
22.600048	45	0.053533696	-0.026856052	-0.2595056	-0.42185336	0.005634895	-0.09705284	28.592026
22.500048	90	0.05979395	0.83817005	-0.22413771	0.60302573	-0.0019051889	0.79245603	28.55161
22.500048	85	0.059360843	0.75190943	-0.22839469	0.43830433	0.002015725	0.6967942	28.494648
22.500048	75	0.058656484	0.57145417	-0.2360838	0.1604673	2.0226323E-4	0.49821815	28.501421
22.600048	35	0.051048324	-0.24074718	-0.2645831	-0.56460994	0.0022186907	-0.30000526	28.687395
22.600048	10	0.045034654	-0.7826722	-0.27753428	-0.8824522	-1.8340451E-4	-0.8008024	29.078987
22.600048	30	0.050604247	-0.34796703	-0.26554778	-0.634922	-0.0016508276	-0.3998829	28.766027
22.600048	50	0.053455573	0.078968324	-0.25245228	-0.34474093	0.002977079	-0.0026757047	28.547
22.600048	25	0.048795253	-0.45665094	-0.2685882	-0.70139647	3.817536E-4	-0.49882904	28.817036
22.600048	20	0.047116034	-0.5654172	-0.270731	-0.7642417	0.0015359275	-0.595798	28.8913
22.600048	55	0.054770652	0.18003173	-0.24808362	-0.25582454	0.003124916	0.1045438	28.51228
22.600048	85	0.059838843	0.75292176	-0.2271404	0.4344354	-9.2135416E-4	0.70008034	28.493538
22.600048	75	0.058635857	0.5733943	-0.23530625	0.15227227	3.1925083E-4	0.5044177	28.496553
22.600048	65	0.0579943	0.38105646	-0.24247018	-0.062365867	-0.0070470516	0.29627052	28.525019
22.600048	60	0.055344883	0.28250456	-0.24578466	-0.16315122	0.007096942	0.20731084	28.532547
22.600048	80	0.05941137	0.66232806	-0.23243852	0.29670227	0.0052603423	0.5981078	28.483532
22.600048	70	0.058581818	0.47528607	-0.2392718	0.044670716	-0.003187882	0.4020935	28.487848
22.700048	10	0.043428503	-0.7828966	-0.2742916	-0.88529783	0.005169443	-0.8018708	29.064587
22.600048	90	0.060028523	0.83767307	-0.222114	0.6011605	-7.487085E-4	0.80227554	28.51599
22.700048	15	0.045939103	-0.6743901	-0.27352065	-0.8257001	0.0031591542	-0.6932366	28.978596
22.700048	20	0.04797747	-0.5630924	-0.27032456	-0.7667297	-5.332447E-4	-0.5975148	28.873432
22.700048	30	0.05033192	-0.34731853	-0.2658266	-0.6335291	0.0017007054	-0.4047751	28.735083
22.700048	45	0.053923234	-0.025749661	-0.25659603	-0.42118883	-0.004554777	-0.10424646	28.577873
22.700048	35	0.050355613	-0.24043791	-0.26086834	-0.5668432	-0.0022387488	-0.30057698	28.694338
22.700048	55	0.054591857	0.18160808	-0.24838476	-0.25719875	0.0036372691	0.09708944	28.5214
22.700048	50	0.05414283	0.0790699	-0.25512648	-0.3425449	0.001772245	-0.0043065823	28.54575
22.700048	65	0.05596184	0.38128334	-0.24284172	-0.06820449	0.003913384	0.3087224	28.48069
22.700048	25	0.0487686	-0.4560075	-0.26860088	-0.69913656	0.00411422	-0.5030197	28.80187
22.700048	40	0.052231986	-0.13286285	-0.25894755	-0.49437118	-1.5938286E-4	-0.19682316	28.653584
22.800049	10	0.04375759	-0.7829696	-0.27433684	-0.88678235	0.0024798997	-0.79863787	29.047922
22.700048	60	0.056125022	0.28079847	-0.2454836	-0.1601164	-0.0019950124	0.19559105	28.506
22.700048	90	0.05987125	0.8375069	-0.22307034	0.6041809	-0.0028806992	0.795532	28.514988
22.700048	75	0.05734125	0.57171446	-0.23471968	0.16037564	0.0031998982	0.4997309	28.456587
22.700048	70	0.058364775	0.47591835	-0.23947881	0.04578944	0.0016619039	0.39942893	28.461735
22.700048	85	0.05878966	0.7518999	-0.2275377	0.4381472	0.0034817795	0.69849324	28.496069
22.800049	25	0.049578	-0.45675272	-0.26864755	-0.70296955	0.0015266086	-0.49303365	28.77967
22.700048	80	0.058597617	0.6635683	-0.23038873	0.2934203	0.0010999144	0.5996506	28.485855
22.800049	15	0.045919407	-0.67307925	-0.27074647	-0.8277691	-2.944089E-4	-0.7025759	28.924335
22.800049	30	0.05029924	-0.34794718	-0.2640664	-0.6351293	-4.2213153E-4	-0.39775336	28.715675
22.800049	35	0.05140242	-0.23850578	-0.26299474	-0.56891227	-0.0030852412	-0.30620587	28.676405
22.800049	20	0.047889814	-0.56268436	-0.27213177	-0.76752406	-0.0014708422	-0.59869885	28.858889
22.800049	40	0.052535143	-0.1320789	-0.2564733	-0.50010353	-0.0065156883	-0.19766414	28.603476
22.800049	45	0.053771034	-0.025327116	-0.25654212	-0.42304844	-2.7907742E-4	-0.102663904	28.564953
22.800049	60	0.05599964	0.28173947	-0.24474575	-0.16307744	4.2561852E-4	0.19631445	28.4632
22.800049	65	0.05653057	0.38082585	-0.24163412	-0.06078222	0.005139536	0.2949801	28.447077
22.800049	70	0.05716837	0.4770836	-0.23755391	0.043566607	-2.3325863E-4	0.40128252	28.460651
22.800049	55	0.055322703	0.18070063	-0.24710782	-0.25874355	-0.0071623977	0.10245068	28.502165
22.800049	50	0.05367094	0.07721089	-0.25126404	-0.33900142	5.9990572E-5	-0.003680911	28.53522
22.800049	75	0.058353532	0.5730237	-0.2342029	0.15859205	-9.757339E-4	0.5044039	28.46399
22.90005	15	0.04524828	-0.6747114	-0.26967567	-0.8246472	-0.0018027883	-0.7011302	28.931131
22.800049	90	0.05958488	0.83765393	-0.22209299	0.6002815	0.001050511	0.8025847	28.47698
22.800049	80	0.05822868	0.66468716	-0.23078237	0.28714943	0.0061902334	0.6038728	28.46143
22.800049	85	0.059254304	0.75147533	-0.22625887	0.4386954	-3.391535E-4	0.69929874	28.47538
22.90005	40	0.05214306	-0.13243914	-0.25941807	-0.49472964	0.0015783326	-0.1985718	28.596094
22.90005	10	0.04478181	-0.781726	-0.27403766	-0.8881833	4.430083E-4	-0.80075705	29.04688
22.90005	20	0.047925454	-0.5643041	-0.26954862	-0.7659457	-0.0021973178	-0.6046263	28.838058
22.90005	35	0.050712977	-0.23832445	-0.2606634	-0.57040983	-4.0313072E-4	-0.29922244	28.614927
22.90005	45	0.052568667	-0.02708287	-0.2550821	-0.42082736	5.342275E-4	-0.09209628	28.553997
22.90005	60	0.056505576	0.2806621	-0.24729154	-0.16205442	0.0011611619	0.20897365	28.456375
22.90005	50	0.05441964	0.07711473	-0.25227553	-0.3391566	-4.255283E-5	0.0029881329	28.480322
22.90005	25	0.04774216	-0.45368743	-0.2671936	-0.703151	0.004586435	-0.506666	28.79758
22.90005	30	0.050894707	-0.34777534	-0.26646188	-0.63423	-0.0033546903	-0.40140602	28.71099
22.90005	55	0.055731837	0.18112215	-0.25004175	-0.25466612	6.794977E-4	0.09306646	28.462412
23.00005	10	0.045621566	-0.7836713	-0.2772689	-0.8838575	-0.0012496682	-0.79869384	29.006008
22.90005	75	0.058231603	0.571439	-0.23297736	0.1641014	3.1685678E-4	0.49847916	28.429098
22.90005	70	0.057178568	0.47853732	-0.23816954	0.040843703	0.008082514	0.39477313	28.422604
22.90005	65	0.057018746	0.37990588	-0.2423212	-0.06293662	-0.0019762847	0.298672	28.415741
22.90005	90	0.06049863	0.83788043	-0.22251154	0.59937817	-0.0036895846	0.80262667	28.45082
22.90005	80	0.05833143	0.6632939	-0.22992565	0.2925837	0.0027729713	0.59556085	28.432674
22.90005	85	0.058183607	0.752224	-0.2248685	0.4352397	0.0016492578	0.70238376	28.4373
23.00005	20	0.046388503	-0.56565106	-0.26899135	-0.76482326	0.0030446944	-0.594868	28.846462
23.00005	25	0.048758674	-0.45560658	-0.26635033	-0.702461	-8.450324E-4	-0.49988103	28.743467
23.00005	45	0.05273353	-0.029484743	-0.25462192	-0.4159478	-5.439239E-4	-0.10231368	28.492392
23.00005	30	0.049703427	-0.34824386	-0.26315892	-0.6331536	-0.0038287248	-0.39807838	28.678736
23.00005	35	0.050545543	-0.23975947	-0.26040447	-0.5687418	8.1254507E-4	-0.2971613	28.624928
23.00005	15	0.04562885	-0.6734651	-0.27069455	-0.8262227	-0.0013655105	-0.7022124	28.905268
23.00005	50	0.053506296	0.0781357	-0.25184286	-0.34061208	0.005954697	0.006002605	28.480255
23.00005	75	0.058144145	0.5717482	-0.23632579	0.16072388	0.00199199	0.49616718	28.3915
23.00005	55	0.05447643	0.17969719	-0.24766201	-0.25537515	0.0010392813	0.109715834	28.440363
23.00005	40	0.051684592	-0.1323163	-0.25749195	-0.4936637	-5.216731E-4	-0.20715263	28.559017
23.00005	65	0.056161523	0.38058707	-0.24116698	-0.06519759	-0.0029260668	0.30030048	28.403894
23.00005	60	0.056028336	0.2812194	-0.24433804	-0.16089931	-0.0022701477	0.19478053	28.402569
23.00005	80	0.058522396	0.6657514	-0.22826372	0.28836486	0.002494261	0.5990907	28.40628
23.10005	15	0.045553464	-0.6740863	-0.2692117	-0.8258035	-0.0011993124	-0.69798213	28.879658
23.00005	70	0.05661035	0.4791369	-0.23590934	0.04074485	0.0028354246	0.3964481	28.404875
23.00005	90	0.059764992	0.8379097	-0.22177695	0.5998254	-0.0037304275	0.8039711	28.438616
23.10005	10	0.044440616	-0.7831673	-0.27490562	-0.8860385	0.0014632946	-0.8018303	28.99041
23.00005	85	0.059355278	0.7525654	-0.22722057	0.4388611	0.01004955	0.69809705	28.419409
23.10005	20	0.047222305	-0.5652052	-0.2687545	-0.7644249	-1.2348389E-4	-0.59652364	28.815298
23.10005	25	0.04862938	-0.4555282	-0.26685894	-0.70335054	0.0014892138	-0.4985097	28.70226
23.10005	30	0.050050814	-0.34764764	-0.26338935	-0.63745385	-0.00449678	-0.3989245	28.663223
23.10005	50	0.05371167	0.07798908	-0.25204387	-0.3411303	0.006517408	-0.0012394366	28.44364
23.10005	40	0.051557917	-0.13128418	-0.25834057	-0.4988438	0.0037539885	-0.19983299	28.534897
23.10005	45	0.05233098	-0.026420211	-0.25486723	-0.42046806	0.004780177	-0.101474464	28.498983
23.10005	60	0.054116078	0.28009522	-0.24320589	-0.16234913	0.0011953318	0.20056075	28.406551
23.10005	35	0.051988028	-0.24043581	-0.26323035	-0.5693306	-8.48742E-4	-0.29620662	28.588005
23.10005	70	0.05703671	0.47728252	-0.23553416	0.043713238	0.0012924264	0.39791238	28.381342
23.10005	55	0.055668138	0.18084814	-0.24931328	-0.25695282	0.002951096	0.11016529	28.42123
23.10005	75	0.05805606	0.5700188	-0.23333624	0.16464032	-0.00266199	0.5032446	28.372112
23.10005	80	0.058907855	0.663735	-0.22916113	0.2903803	-0.006540273	0.60310054	28.404234
23.20005	10	0.043716382	-0.7829903	-0.27274394	-0.885182	0.0032762405	-0.8008343	28.982553
23.10005	65	0.05621617	0.37973252	-0.24051875	-0.0660065	0.001021626	0.31336626	28.39341
23.10005	90	0.060005385	0.837483	-0.2224031	0.60463554	-0.0012178487	0.79755515	28.418003
23.10005	85	0.059236072	0.7532564	-0.22437868	0.43428496	-0.0016051364	0.69789046	28.361895
23.20005	15	0.04518233	-0.67355436	-0.272721	-0.8274301	0.0018053765	-0.69821364	28.85574
23.20005	30	0.048172336	-0.34884852	-0.26453462	-0.63505554	0.003710751	-0.3920289	28.652922
23.20005	20	0.046975497	-0.5635817	-0.26926056	-0.76420707	0.0017523204	-0.60559696	28.806839
23.20005	25	0.04825632	-0.45557997	-0.26852438	-0.7037072	0.0011777234	-0.4979952	28.725409
23.20005	35	0.05062281	-0.239516	-0.2605284	-0.5646392	-0.004434355	-0.30792066	28.574589
23.20005	40	0.05317553	-0.13310796	-0.25882408	-0.49742153	-0.0032849968	-0.19676425	28.521011
23.20005	45	0.053239185	-0.028226387	-0.25420454	-0.41887364	0.001910709	-0.09863073	28.473316
23.20005	60	0.056130983	0.2807023	-0.24321866	-0.16134878	-0.0034025707	0.2050051	28.383286
23.20005	55	0.05486909	0.18147711	-0.24699527	-0.25836727	-0.0032950083	0.10033881	28.39559
23.20005	50	0.054478105	0.07721587	-0.25187996	-0.34192827	-0.003184312	0.0021699215	28.42647
23.20005	65	0.054661993	0.38219014	-0.23833372	-0.06488932	0.004651428	0.2964163	28.370977
23.20005	70	0.057056896	0.47620952	-0.23430033	0.043578032	-0.002883621	0.40169588	28.365452
23.20005	75	0.058721196	0.57267016	-0.2346898	0.15721	-0.0015319681	0.50208557	28.352665
23.20005	80	0.058996562	0.66317487	-0.22958693	0.29179743	0.002874474	0.60483634	28.383184
23.20005	90	0.058455225	0.83838797	-0.21893822	0.5984284	0.0018846131	0.7988322	28.40803
23.20005	85	0.05811339	0.7530001	-0.22108987	0.43542528	-0.007552957	0.6945104	28.401114
23.30005	10	0.044331323	-0.7833501	-0.2742183	-0.88514304	6.435338E-4	-0.79901505	28.959507
23.30005	25	0.048736725	-0.4554782	-0.26699832	-0.70218605	7.145131E-4	-0.4994574	28.691177
23.30005	30	0.049753387	-0.34692132	-0.26133043	-0.64049613	-0.004753667	-0.39498335	28.624363
23.30005	15	0.0457227	-0.6745198	-0.26978642	-0.8255593	-0.0020794151	-0.6960286	28.858624
23.30005	20	0.047620445	-0.5673335	-0.2709428	-0.7613451	-3.616143E-4	-0.5961638	28.76859
23.30005	45	0.052717578	-0.02627274	-0.2538293	-0.4207395	-0.0026430862	-0.1061518	28.4525
23.30005	35	0.05186265	-0.23925772	-0.26197678	-0.565713	-0.0016565267	-0.3039774	28.549248
23.30005	40	0.052625593	-0.13362451	-0.2582839	-0.4934263	-0.0013416118	-0.20777923	28.507854
