GC	overallATGCskew	AT1	GC1	AT2	GC2	AT4	GC4	aaAvgCost
38.69998	90	0.8383552	0.05276572	0.81213886	-0.15770265	0.7984683	0.0011182108	22.424759
38.79998	40	-0.17982636	0.082879946	-0.39981785	-0.377852	-0.20106936	0.0036713271	26.735353
38.79998	35	-0.28706074	0.08268832	-0.4958438	-0.38327855	-0.29934463	0.0037072885	27.337303
38.79998	30	-0.39308256	0.082720235	-0.5814143	-0.37828332	-0.40345293	-0.0024942083	27.948883
38.79998	45	-0.07260846	0.08262599	-0.29773927	-0.36770913	-0.10246384	0.0041090194	26.14386
38.79998	50	0.034106225	0.081525296	-0.18288136	-0.3584885	-0.0027566017	0.004018941	25.595982
38.79998	60	0.24903578	0.078356154	0.058833905	-0.3232632	0.20373689	-3.184578E-4	24.5107
38.79998	65	0.35354283	0.07475425	0.19346671	-0.30036643	0.30134097	0.0022062454	24.025665
38.89998	10	-0.8026063	0.07552915	-0.86781967	-0.32459292	-0.80099374	2.3861223E-5	30.49939
38.79998	70	0.45697722	0.07023874	0.32784563	-0.27140626	0.396522	-0.0012894761	23.580862
38.79998	55	0.14162791	0.07879022	-0.06552329	-0.3377822	0.1016275	0.0020288571	24.992672
38.89998	20	-0.59941	0.07908826	-0.7359955	-0.36164048	-0.60055584	0.003996843	29.227991
38.89998	30	-0.39220646	0.08430626	-0.5847536	-0.38080785	-0.40030426	-0.0033525452	27.967478
38.79998	85	0.7479094	0.059328873	0.7038114	-0.19022588	0.6998293	-4.57957E-4	22.62128
38.79998	75	0.5577534	0.06675732	0.45793593	-0.24345684	0.4998777	-0.0054810992	23.214252
38.79998	90	0.8384204	0.051921986	0.8118198	-0.15938987	0.80152595	0.0059599774	22.40599
38.79998	80	0.6542067	0.06307173	0.5846348	-0.21837233	0.60178614	3.664525E-4	22.885931
38.89998	25	-0.4967871	0.0834435	-0.6627666	-0.37831166	-0.49999177	-0.003319916	28.59128
38.89998	15	-0.7018574	0.07617594	-0.8049036	-0.3411307	-0.70039237	1.7949512E-4	29.848885
38.89998	40	-0.18088901	0.08198653	-0.40117592	-0.3768566	-0.19903803	0.004589171	26.715654
38.89998	35	-0.28837574	0.083460994	-0.4937592	-0.38413715	-0.2995694	-1.450905E-4	27.323978
38.89998	55	0.14074223	0.07995087	-0.06148065	-0.34303215	0.098832145	0.002658976	24.990675
38.89998	65	0.3527342	0.07572713	0.1955215	-0.29745692	0.30236658	-0.0045108823	24.023273
38.89998	45	-0.07266143	0.08273976	-0.29877946	-0.36872876	-0.10083368	1.05935265E-4	26.132208
38.89998	70	0.45652145	0.07188228	0.3272169	-0.27279642	0.39889926	-0.005726912	23.576338
38.89998	60	0.24812837	0.07511963	0.064119145	-0.31709108	0.20105004	0.0026814747	24.48968
38.89998	50	0.033022963	0.08298388	-0.18222731	-0.3599555	8.3894207E-4	0.0012612344	25.55126
38.999977	10	-0.8023355	0.07544439	-0.8689768	-0.32569614	-0.8002787	-2.1430443E-4	30.50058
38.89998	80	0.65457034	0.062172264	0.5842513	-0.21893969	0.60057455	0.006187564	22.870825
38.89998	85	0.7485206	0.059022214	0.7023957	-0.19050935	0.70196205	-0.0012892461	22.590818
38.89998	75	0.5559234	0.06692809	0.46086797	-0.24282522	0.49971643	-0.0010745655	23.209566
38.89998	90	0.8376039	0.050520994	0.8120956	-0.15325525	0.80040145	0.0033485938	22.407892
38.999977	15	-0.70140386	0.0775601	-0.8032239	-0.3483226	-0.70026094	0.0034853397	29.83379
38.999977	30	-0.39234638	0.081141636	-0.5835522	-0.37759206	-0.4017312	0.0037292151	27.913887
38.999977	25	-0.49599126	0.08131538	-0.66426915	-0.3722387	-0.49978393	-0.0032573848	28.553265
38.999977	20	-0.5997148	0.08052733	-0.73456377	-0.36199015	-0.6006179	-7.839213E-4	29.19123
38.999977	35	-0.28736493	0.08226038	-0.496254	-0.3781823	-0.30000576	-2.2536125E-4	27.28368
38.999977	40	-0.18132442	0.082120694	-0.39911726	-0.37570268	-0.19953719	2.890955E-4	26.713839
38.999977	55	0.14022128	0.07999588	-0.06294915	-0.34147927	0.10167449	0.0020233653	24.966188
38.999977	60	0.24828199	0.0762352	0.061275955	-0.3169191	0.20127268	0.0011935423	24.45969
38.999977	45	-0.073056564	0.08202943	-0.29468015	-0.36619395	-0.10247051	-1.3372049E-4	26.097595
38.999977	50	0.034467123	0.080542065	-0.18352076	-0.35651594	-5.492459E-4	5.1184127E-4	25.523996
38.999977	70	0.45714858	0.07269732	0.32442752	-0.2747591	0.40405625	-0.0017077117	23.564283
38.999977	65	0.35292876	0.07381917	0.19717407	-0.29604283	0.2985534	0.0021237435	23.981926
38.999977	80	0.65510863	0.06321226	0.58425355	-0.22000672	0.59887785	0.0017889946	22.840815
38.999977	75	0.5574372	0.0673538	0.45496488	-0.2445438	0.5032273	-0.001916087	23.181025
39.099976	15	-0.70244837	0.07860016	-0.804236	-0.34419093	-0.6968277	-0.0039243666	29.80124
38.999977	85	0.7480464	0.056748375	0.704746	-0.186189	0.6975138	0.0046484894	22.592777
38.999977	90	0.83770776	0.05284174	0.8136395	-0.15676615	0.79911786	-0.0049070013	22.384962
39.099976	30	-0.39170325	0.08359358	-0.58511317	-0.38263598	-0.39894462	-3.054661E-4	27.916824
39.099976	20	-0.59936833	0.080338344	-0.73519164	-0.36306638	-0.6020769	-0.002621928	29.163887
39.099976	10	-0.80116576	0.07619322	-0.87043655	-0.32446542	-0.8026095	-0.003571682	30.466024
39.099976	25	-0.49682567	0.081593886	-0.6598769	-0.37748525	-0.5014043	0.0024271433	28.544485
39.099976	40	-0.1801662	0.08300716	-0.40271378	-0.37758684	-0.19868298	8.123027E-4	26.682388
39.099976	35	-0.28748813	0.08424788	-0.49454978	-0.3818108	-0.3011212	-0.002236172	27.300146
39.099976	50	0.032753564	0.08338961	-0.18141517	-0.36070648	0.002893982	-9.617272E-4	25.516449
39.099976	55	0.14054947	0.08018561	-0.061180435	-0.34133017	0.09973466	0.0014492606	24.965288
39.099976	45	-0.07208837	0.08231503	-0.29595587	-0.36797532	-0.10453362	-1.14556286E-4	26.089224
39.099976	70	0.45638865	0.07149588	0.32798332	-0.27528873	0.40019095	0.0011243335	23.531673
39.099976	80	0.65462494	0.064544015	0.58359015	-0.21659607	0.60084546	-0.008480999	22.838543
39.099976	65	0.35226426	0.074058436	0.19709754	-0.29394773	0.30137223	-0.0026013276	23.98955
39.099976	60	0.24787974	0.07621531	0.06494145	-0.31683797	0.19763455	-6.373087E-4	24.459652
39.099976	90	0.8379828	0.054116525	0.81201243	-0.16290963	0.7987016	3.7457538E-4	22.354456
39.099976	75	0.55682594	0.0687286	0.45666713	-0.24774283	0.5028453	-9.865252E-4	23.182304
39.099976	85	0.7487541	0.057688978	0.7030794	-0.18686095	0.69938093	0.0022534365	22.578218
39.199974	10	-0.8022136	0.077485345	-0.8699273	-0.33237985	-0.7991409	-0.0028358432	30.429146
39.199974	20	-0.600361	0.08108567	-0.7357537	-0.36676672	-0.5993216	-0.0012569671	29.142263
39.199974	35	-0.2885552	0.08415426	-0.49502018	-0.38294414	-0.29376495	-0.0014936452	27.28126
39.199974	30	-0.39235142	0.0825122	-0.58379036	-0.38190547	-0.39886957	0.0027626941	27.871515
39.199974	15	-0.70135593	0.07797753	-0.80328214	-0.3495876	-0.70161164	0.004363864	29.785189
39.199974	25	-0.49656096	0.08275276	-0.66188294	-0.37744007	-0.5032949	5.777302E-4	28.510693
39.199974	50	0.03339118	0.08069004	-0.1832823	-0.35815433	0.0025074626	0.0038019097	25.498547
39.199974	45	-0.074535325	0.08295496	-0.29514003	-0.37074018	-0.0997848	-0.0021389362	26.072483
39.199974	40	-0.17976925	0.08208305	-0.40148264	-0.37535906	-0.20180842	-9.913713E-4	26.643324
39.199974	70	0.4561728	0.07119878	0.3272967	-0.27172786	0.40099102	-0.0015028219	23.54897
39.199974	60	0.24819899	0.0769999	0.06595808	-0.31789523	0.19788526	-1.0394686E-5	24.457905
39.199974	55	0.14207783	0.07964751	-0.06313269	-0.34076014	0.09869359	-3.7317572E-4	24.919807
39.199974	85	0.7491564	0.058297727	0.70176816	-0.18637216	0.69852406	-0.006657127	22.547771
39.299973	20	-0.59992296	0.07986423	-0.7372213	-0.3674364	-0.59804106	0.004294312	29.140987
39.299973	10	-0.80211973	0.0772232	-0.87093914	-0.33257604	-0.79933304	0.0012508208	30.401184
39.199974	80	0.65461016	0.06165365	0.5846312	-0.21538332	0.5997715	0.0019359359	22.83082
39.299973	15	-0.7020578	0.07961491	-0.80427456	-0.3535335	-0.6979032	9.6955907E-4	29.76545
39.199974	75	0.5558591	0.06762214	0.45714933	-0.24523032	0.50489366	9.17768E-4	23.174576
39.299973	25	-0.49791065	0.08184565	-0.660259	-0.37664866	-0.50294673	-0.0035122677	28.46869
39.299973	40	-0.17963259	0.083460994	-0.403433	-0.37607583	-0.19940828	-0.002242009	26.63114
39.199974	65	0.35262653	0.07566069	0.19599898	-0.29949534	0.2993456	-0.0048764767	23.965805
39.299973	30	-0.39298114	0.08230917	-0.58301073	-0.38220888	-0.3970844	0.0033964515	27.863638
39.299973	55	0.14120963	0.08107978	-0.060921364	-0.3406965	0.098927	-0.007037658	24.934872
39.199974	90	0.8376194	0.05215494	0.81312734	-0.15749575	0.80011517	0.0016060026	22.358322
39.299973	35	-0.28802103	0.084103376	-0.49534038	-0.38365334	-0.2972279	-0.0019606794	27.21925
39.299973	45	-0.0735269	0.08206184	-0.2955155	-0.3692249	-0.10137208	0.0035319715	26.069412
39.299973	50	0.032483537	0.08184411	-0.18009682	-0.3586462	0.0029569047	3.877021E-5	25.475708
39.299973	70	0.45554444	0.073346265	0.32686248	-0.27676588	0.40307993	0.001705162	23.534142
39.299973	60	0.24713029	0.079212636	0.06515316	-0.31982306	0.19901404	-0.0064884075	24.431252
39.299973	65	0.3521237	0.07485299	0.19615856	-0.29828918	0.3019146	0.0	23.95936
39.299973	85	0.748643	0.059106436	0.70213	-0.19010286	0.70077217	-0.0020027198	22.54188
39.39997	30	-0.39348814	0.084014505	-0.5843904	-0.38601828	-0.39815462	0.0012520184	27.835203
39.39997	25	-0.49658868	0.08291949	-0.66171163	-0.3770228	-0.50174963	-0.0028851412	28.455214
39.39997	45	-0.07415489	0.08139709	-0.29538932	-0.36743638	-0.09909569	9.3720715E-5	26.023542
39.39997	20	-0.59965426	0.08070365	-0.7363251	-0.36684826	-0.5988901	0.0013968648	29.084206
39.39997	40	-0.1813816	0.082881354	-0.400704	-0.37737003	-0.1993133	-0.0027171196	26.60995
39.39997	35	-0.28741306	0.083972886	-0.4952009	-0.38157094	-0.29956385	-0.0052030794	27.221422
39.299973	90	0.83677405	0.054367464	0.81422514	-0.16101417	0.80138797	-0.002273749	22.368422
39.39997	50	0.033126153	0.08097637	-0.18263605	-0.35325566	0.0010497533	-2.0330123E-4	25.47137
39.39997	55	0.1404272	0.0798339	-0.061168503	-0.33995518	0.10023582	3.886049E-4	24.9385
39.299973	75	0.5563388	0.06788132	0.45867166	-0.24496087	0.50396883	-0.0024930206	23.137592
39.39997	65	0.35293636	0.073095486	0.19644244	-0.29523456	0.29883087	0.0037694178	23.926622
39.39997	15	-0.7018095	0.079054885	-0.8037499	-0.34763592	-0.70071644	-0.0043154927	29.73741
39.39997	85	0.74768114	0.058546197	0.7046673	-0.18784572	0.6994779	-0.003973868	22.55129
39.39997	70	0.45569387	0.071444735	0.32979172	-0.27191344	0.40106952	-7.067606E-4	23.514614
39.39997	80	0.6547779	0.063580856	0.58296293	-0.21688879	0.59836054	-0.003065098	22.796162
39.299973	80	0.6537522	0.06395695	0.5862374	-0.21640243	0.601976	-0.008267815	22.836958
39.39997	10	-0.80278575	0.07734975	-0.8685596	-0.33512822	-0.7987244	0.002021113	30.383352
39.39997	60	0.24686915	0.078441225	0.06724709	-0.3232935	0.20036536	8.438645E-4	24.416473
39.39997	75	0.5565963	0.06759674	0.45978674	-0.24794903	0.5007164	0.0051459153	23.142908
39.49997	10	-0.80165976	0.076823674	-0.87092227	-0.33307666	-0.8001286	0.0018646468	30.33528
39.49997	20	-0.6008111	0.08174983	-0.73471963	-0.36916247	-0.59859127	-0.0034486686	29.037264
39.49997	30	-0.3934747	0.082785815	-0.58232874	-0.38069826	-0.39853406	-0.0010720871	27.80682
39.39997	90	0.837165	0.053537372	0.81299686	-0.159785	0.80183655	-0.0018661008	22.324572
39.49997	25	-0.49626872	0.07993403	-0.66252387	-0.3730479	-0.50113374	0.0031527372	28.439503
39.49997	15	-0.7025729	0.077605285	-0.80309755	-0.34752256	-0.69967663	-4.2728955E-4	29.661173
39.49997	60	0.24740462	0.07642416	0.06718016	-0.3183212	0.20218755	-4.1995718E-4	24.396257
39.49997	50	0.032736305	0.08115109	-0.18060479	-0.3574797	-0.0011202834	3.7584928E-4	25.438227
39.49997	55	0.13947128	0.07750307	-0.056259293	-0.3344273	0.096728	4.3688068E-4	24.904352
39.49997	45	-0.07475244	0.08273072	-0.295476	-0.36675808	-0.09789036	-0.0063474607	25.998129
39.49997	80	0.65534294	0.06383565	0.58326745	-0.21948217	0.6007932	-0.0016771243	22.782982
39.49997	40	-0.18143469	0.08300723	-0.39960185	-0.37933722	-0.19814013	0.002474711	26.622688
39.49997	70	0.45477197	0.071205094	0.32982168	-0.26880234	0.40447515	-0.0066700983	23.503809
39.49997	75	0.5572753	0.0679834	0.45822474	-0.24793084	0.4995009	-0.0010542425	23.111694
39.49997	90	0.83682585	0.052735984	0.81367266	-0.15849468	0.79779655	0.0027438328	22.325993
39.599968	10	-0.8025536	0.07655468	-0.8690868	-0.33219492	-0.7997812	-4.6823308E-4	30.306095
39.49997	35	-0.28759593	0.08318984	-0.49314132	-0.38113666	-0.30090877	-0.002046505	27.191618
39.599968	15	-0.7016997	0.07859026	-0.8044718	-0.3508009	-0.69990224	-4.1872408E-4	29.643911
39.49997	85	0.7477987	0.060045052	0.70385456	-0.1888819	0.6988717	-0.010510382	22.524063
39.49997	65	0.35299128	0.07314988	0.19748265	-0.29806492	0.2958576	0.0041041696	23.917625
39.599968	25	-0.49697796	0.08447098	-0.66372657	-0.38111857	-0.49796057	-0.0035122097	28.44831
39.599968	20	-0.60087657	0.08243882	-0.73649114	-0.37304103	-0.5971482	-0.0034491692	29.052414
39.599968	35	-0.2885999	0.0839625	-0.49315208	-0.3843104	-0.29812366	-0.0032503088	27.175045
39.599968	40	-0.18085636	0.083835736	-0.40054536	-0.37973136	-0.19866054	7.6793117E-4	26.562357
39.599968	30	-0.39289117	0.08246935	-0.58294445	-0.37916836	-0.39903304	-3.0760292E-4	27.792614
39.599968	50	0.033399582	0.081206985	-0.18076557	-0.35870707	-0.0030378383	0.0010262312	25.427042
39.599968	45	-0.073657945	0.083644815	-0.2947352	-0.36817005	-0.09946546	-0.005622982	25.972227
39.599968	55	0.14104834	0.0807949	-0.05902776	-0.34069428	0.09708213	-0.0051885024	24.866726
39.599968	60	0.24642684	0.07735943	0.067226134	-0.32199115	0.2009462	-6.4031547E-4	24.383245
39.599968	70	0.4551575	0.07135589	0.33148348	-0.2736429	0.39666036	0.0020509688	23.485493
39.599968	65	0.3511404	0.07480262	0.19766796	-0.30067837	0.30224252	0.0024682023	23.939081
39.599968	80	0.65334934	0.06287054	0.58576286	-0.21655494	0.599127	-5.4818805E-4	22.779903
39.599968	85	0.7474413	0.057866886	0.70363986	-0.18866912	0.7037161	0.002184201	22.514261
39.599968	75	0.5566285	0.06812124	0.4589632	-0.24787861	0.50148165	-0.004072148	23.112026
39.599968	90	0.8376588	0.053185705	0.81313974	-0.16235198	0.7987971	0.0058359425	22.298798
39.699966	15	-0.7019129	0.079181686	-0.8054258	-0.3530043	-0.7004057	-9.92001E-4	29.655014
39.699966	10	-0.80217093	0.07727278	-0.8709091	-0.33358037	-0.8003975	-0.0026104862	30.274405
39.699966	35	-0.28814176	0.08308882	-0.4937517	-0.38449988	-0.29987693	-3.7521488E-4	27.170113
39.699966	25	-0.49724048	0.082739316	-0.660566	-0.37840298	-0.5004562	-0.0033659453	28.378588
39.699966	20	-0.59919906	0.08085735	-0.73718995	-0.3684857	-0.6003364	3.6264295E-4	29.025003
39.699966	50	0.034025453	0.08130002	-0.17974742	-0.3557478	-4.080787E-4	-0.0038746775	25.427738
39.699966	40	-0.17954029	0.08187424	-0.402967	-0.37598503	-0.20104106	0.0042991797	26.565575
39.699966	45	-0.07516984	0.084858246	-0.29115772	-0.37254173	-0.09897465	-0.0071436483	26.003824
39.699966	55	0.14018917	0.07958199	-0.05668451	-0.34355688	0.09745187	0.0031796033	24.871746
39.699966	30	-0.39297295	0.0832702	-0.582801	-0.3842452	-0.39963096	-0.002019825	27.757471
39.699966	70	0.4544038	0.07268624	0.3328888	-0.27563655	0.39755213	-4.440353E-4	23.47932
39.699966	60	0.24670444	0.07767862	0.06945245	-0.32273754	0.19868736	9.656336E-4	24.378126
39.699966	80	0.6532896	0.06417646	0.5856254	-0.21961503	0.6028262	-0.00237749	22.782103
39.699966	75	0.5545804	0.06750561	0.46430928	-0.24612786	0.49959427	-0.0016531141	23.121128
39.699966	65	0.35092214	0.07347179	0.20055887	-0.2995341	0.30031413	0.006840971	23.902197
39.699966	85	0.74726695	0.05845728	0.704341	-0.18708429	0.7028289	-0.007866795	22.498291
39.799965	15	-0.70172423	0.0801652	-0.8047666	-0.35463056	-0.698935	-9.3732425E-4	29.616886
39.799965	10	-0.8027732	0.07698909	-0.8686608	-0.33621043	-0.8006095	-9.5461385E-4	30.248903
39.799965	20	-0.59913313	0.08228451	-0.73852944	-0.37117818	-0.5992913	4.3406268E-4	29.005686
39.699966	90	0.83675283	0.053732626	0.8141163	-0.15788668	0.8016357	-0.005887596	22.311934
39.799965	35	-0.287146	0.08193188	-0.49373102	-0.38421565	-0.30333292	0.0075403266	27.11765
39.799965	40	-0.18122017	0.08356818	-0.3966403	-0.37980935	-0.20245457	0.0024864052	26.54992
39.799965	30	-0.39131874	0.08353658	-0.5834192	-0.38627365	-0.40320644	0.0017870603	27.760689
39.799965	25	-0.49573	0.08342718	-0.6629933	-0.3803227	-0.50211483	-9.4719586E-4	28.396805
39.799965	50	0.033378765	0.08106889	-0.1802976	-0.35521665	-0.0026160767	0.0013929028	25.413492
39.799965	55	0.1399969	0.0799132	-0.06145227	-0.3401899	0.10305417	7.9785165E-4	24.876375
39.799965	45	-0.07482983	0.08377787	-0.2948029	-0.36919412	-0.09574681	-0.0020531234	25.975605
39.799965	70	0.4546876	0.0702291	0.33059278	-0.271038	0.40018752	0.004579396	23.471975
39.799965	65	0.35281637	0.07551577	0.1962249	-0.30013627	0.29775366	-2.0774904E-5	23.888344
39.799965	60	0.24680763	0.076758295	0.067608036	-0.3202237	0.1993945	0.00210373	24.351536
39.799965	80	0.6536273	0.06382692	0.5861212	-0.2174469	0.60030866	-0.0029325513	22.749437
39.799965	85	0.74780184	0.059842642	0.70479244	-0.18907017	0.6983539	-0.0076823044	22.497993
39.799965	75	0.55572766	0.068827294	0.4599501	-0.24937919	0.50177103	-0.0013975381	23.068476
39.899963	15	-0.70177037	0.07864965	-0.8045405	-0.35569683	-0.6997252	0.0029583732	29.577652
39.899963	10	-0.8020877	0.07738911	-0.86948746	-0.33640233	-0.8000222	4.473798E-4	30.194002
39.899963	25	-0.4982916	0.08199907	-0.66399366	-0.37860215	-0.4943138	4.5721003E-4	28.325388
39.799965	90	0.8364056	0.053022403	0.81435746	-0.15989107	0.79871756	0.004478408	22.293846
39.899963	20	-0.6010384	0.07991831	-0.7360973	-0.3645514	-0.59592086	9.517335E-4	28.957258
39.899963	35	-0.28735912	0.08306673	-0.4941555	-0.3826962	-0.29882982	6.4795377E-4	27.113716
39.899963	30	-0.3931523	0.083860226	-0.58274	-0.38347518	-0.39766476	-0.0030311474	27.747292
39.899963	45	-0.0738172	0.08234075	-0.2932605	-0.36701927	-0.10117275	-0.0024162547	25.923529
39.899963	40	-0.1814656	0.08482456	-0.39823884	-0.3814214	-0.19922823	-0.0023294273	26.53741
39.899963	50	0.031150542	0.08205749	-0.17598368	-0.35761204	0.002171065	-5.2106526E-4	25.379948
39.899963	55	0.13842405	0.07963135	-0.057568304	-0.3389774	0.10476975	-0.0042878487	24.83277
39.899963	60	0.24716642	0.07762351	0.066580154	-0.32017836	0.19916664	3.1010233E-4	24.339123
39.899963	70	0.4551182	0.07123535	0.32948864	-0.27476212	0.40271366	0.00233807	23.434603
39.899963	65	0.35163322	0.07538136	0.20093584	-0.29998165	0.302102	-1.3519557E-4	23.88351
39.899963	80	0.653301	0.06476684	0.58520937	-0.21928702	0.6036328	-0.006554469	22.761223
39.899963	90	0.83721066	0.053903595	0.81274647	-0.16173333	0.8008244	-0.001880583	22.27352
39.899963	85	0.7466369	0.058978546	0.70535135	-0.18836501	0.7024323	-0.0023901716	22.492165
39.899963	75	0.55539477	0.06896961	0.46177578	-0.2521782	0.50094646	8.760743E-4	23.076319
39.99996	20	-0.5994517	0.07870441	-0.73695326	-0.36772376	-0.6030067	0.0041269413	28.908943
39.99996	10	-0.8027742	0.07711881	-0.8702693	-0.3337473	-0.79757994	-7.6041004E-5	30.204931
39.99996	15	-0.7020533	0.079460405	-0.8036055	-0.3531583	-0.69882464	-0.0016359253	29.535564
39.99996	25	-0.49793577	0.08333414	-0.66061497	-0.38170585	-0.4964726	-4.8751157E-4	28.323174
39.99996	45	-0.075026	0.083027065	-0.2921514	-0.37184215	-0.10224728	-0.0021087457	25.91843
39.99996	30	-0.39307728	0.082474746	-0.5826758	-0.38478556	-0.39922962	0.0020760314	27.682827
39.99996	35	-0.28880927	0.084769905	-0.49203563	-0.385687	-0.29702833	-0.0033107742	27.099737
39.99996	40	-0.18212539	0.08318218	-0.39681485	-0.37700295	-0.19959193	-0.0037099016	26.486784
39.99996	50	0.032230746	0.081104174	-0.17945814	-0.35530743	0.0034702104	-0.0031897926	25.349787
39.99996	55	0.13862208	0.07930157	-0.058080006	-0.33703864	0.10366835	-1.3575362E-4	24.828598
39.99996	60	0.24656174	0.0773839	0.06618353	-0.31889808	0.20120524	-7.956399E-4	24.328455
39.99996	70	0.45497957	0.0713635	0.32826152	-0.2731129	0.40247673	0.0017470226	23.462713
39.99996	65	0.35084978	0.075346015	0.19969705	-0.2977201	0.30267867	-0.0032029427	23.882158
39.99996	75	0.5560038	0.0682529	0.46025312	-0.24724396	0.50013226	-0.0054123453	23.048939
39.99996	80	0.652496	0.06307432	0.58796066	-0.21824044	0.60139453	0.0010370489	22.74651
39.99996	90	0.8369374	0.05273271	0.81347084	-0.16158774	0.80037373	0.0054467437	22.27683
40.09996	15	-0.7025623	0.078679405	-0.80400103	-0.3581633	-0.69975406	0.0048217494	29.550913
39.99996	85	0.7472913	0.058076262	0.7052288	-0.19130357	0.6991918	0.003142603	22.481895
40.09996	10	-0.8025174	0.07682726	-0.86821204	-0.33589035	-0.80073667	8.0433587E-4	30.153416
40.09996	30	-0.39262736	0.083966024	-0.5826625	-0.38543257	-0.4009404	-0.0024709909	27.701601
40.09996	25	-0.4967104	0.080551945	-0.66057014	-0.3769918	-0.5015525	0.0037382117	28.260303
40.09996	35	-0.2881728	0.08452655	-0.49369016	-0.38507548	-0.30110607	-0.0029200455	27.08779
40.09996	40	-0.18067993	0.08275832	-0.39561653	-0.3794001	-0.20438145	-0.0016623422	26.467134
40.09996	20	-0.60113406	0.080912195	-0.73338836	-0.3695662	-0.59757715	-8.048734E-4	28.923744
40.09996	45	-0.07385739	0.08439586	-0.29241398	-0.37282416	-0.09947834	-0.0029546502	25.912785
40.09996	50	0.03233229	0.08153309	-0.17749196	-0.36096582	-6.191176E-4	-1.7698291E-4	25.348253
40.09996	60	0.24462967	0.07788814	0.07336952	-0.3185201	0.20042193	-0.0042130514	24.323444
40.09996	65	0.35083228	0.0740896	0.20205708	-0.29805633	0.29911447	0.0030834794	23.841322
40.09996	70	0.45428458	0.07192558	0.33357552	-0.27219197	0.3952042	-0.0026028664	23.438097
40.09996	55	0.13905865	0.07897545	-0.055049922	-0.3374561	0.098108664	-0.0033577387	24.802786
40.09996	75	0.55531484	0.06813393	0.46372843	-0.2495793	0.49887744	0.0016484966	23.056204
40.09996	85	0.7467536	0.05966	0.7064406	-0.18863338	0.69812423	-0.0095516965	22.459658
40.19996	10	-0.8015058	0.0770361	-0.869352	-0.33974692	-0.80319744	0.0022369013	30.110453
40.09996	80	0.6532977	0.06327471	0.58673996	-0.21904303	0.59909576	7.0702005E-4	22.729546
40.19996	25	-0.49754804	0.0813418	-0.65968823	-0.3744624	-0.4997372	-7.4413186E-4	28.239304
40.19996	15	-0.7021043	0.08063587	-0.8028825	-0.35814127	-0.70152074	-0.0029787952	29.514013
40.19996	45	-0.07432574	0.08281302	-0.29222316	-0.3680497	-0.10174364	-0.0013676937	25.903097
40.09996	90	0.8363472	0.054413892	0.8127389	-0.16155349	0.80218154	-0.0011532045	22.257107
40.19996	20	-0.599883	0.08060095	-0.7344263	-0.37102196	-0.6032697	0.0010920032	28.884077
40.19996	30	-0.3945977	0.082746595	-0.57900006	-0.38543898	-0.40031135	0.0015043311	27.635843
40.19996	55	0.14060257	0.07914923	-0.05839235	-0.33831528	0.09781801	3.2486147E-4	24.812693
40.19996	50	0.03293224	0.08113366	-0.18085694	-0.35719523	0.0026095316	0.002143553	25.333014
40.19996	40	-0.18147759	0.08336521	-0.3984148	-0.38236824	-0.19992217	-0.0014681208	26.452374
40.19996	35	-0.2875076	0.083566606	-0.4958823	-0.38203028	-0.2985055	-0.0031353305	27.043865
40.19996	60	0.24592227	0.07740302	0.06899546	-0.31955674	0.20331183	-0.0016094792	24.3054
40.19996	65	0.35107094	0.074489094	0.20367047	-0.29575217	0.295499	-0.0021037583	23.824326
40.19996	70	0.45552075	0.07139408	0.3315506	-0.27499837	0.3962165	2.533035E-4	23.402353
40.19996	80	0.6525911	0.06420413	0.5882693	-0.22082399	0.5991202	0.001243528	22.745398
40.299957	10	-0.8026734	0.075218216	-0.8702731	-0.32923415	-0.8003712	-0.0016969589	30.050985
40.19996	85	0.7470567	0.05811482	0.7063969	-0.18910205	0.69857955	-0.0012183978	22.45451
40.19996	75	0.55504507	0.06821686	0.462322	-0.24824628	0.49908286	-3.0628542E-4	23.043795
40.19996	90	0.8368439	0.05431567	0.8136314	-0.16288397	0.7978177	-0.0010529151	22.250301
40.299957	25	-0.4971761	0.08110089	-0.6631146	-0.37640136	-0.4991066	1.6073553E-5	28.245464
40.299957	15	-0.7017273	0.07956849	-0.80381334	-0.35942996	-0.70133907	0.001014996	29.46252
40.299957	20	-0.6003595	0.08058394	-0.7359374	-0.37137213	-0.59849894	7.605397E-4	28.852335
40.299957	30	-0.3938678	0.081971206	-0.57705235	-0.38291836	-0.4022064	0.0029822635	27.627007
40.299957	40	-0.18170454	0.08528767	-0.3963211	-0.38548464	-0.20051275	-0.001405144	26.435368
40.299957	35	-0.2887464	0.08333414	-0.49277693	-0.38475168	-0.29987335	-2.7912878E-4	27.0307
40.299957	60	0.24471374	0.0773665	0.07209516	-0.31631458	0.20143305	-0.0027543874	24.294569
40.299957	55	0.13848583	0.07908251	-0.05364491	-0.34231582	0.10019785	0.0022216316	24.769907
40.299957	65	0.35038465	0.074208945	0.20132779	-0.2976535	0.30041158	0.0016616345	23.821375
40.299957	50	0.03188546	0.08146472	-0.1776182	-0.35435295	-6.544217E-4	-0.0038689899	25.329287
40.299957	45	-0.0748789	0.081913754	-0.29200727	-0.36919877	-0.10046174	0.0010510146	25.871925
40.299957	80	0.6529833	0.06272047	0.58861494	-0.21822245	0.5996566	-9.25487E-4	22.70756
40.299957	70	0.45404506	0.07237334	0.33474928	-0.27585196	0.3972325	0.0019973929	23.404009
